hparams_hash,learning_rate,layer_sizes,dropout_rates,batch_norm,weight_decay,batch_size,leaky_relu_negative_slope,num_epochs,scheduler_mode,scheduler_factor,scheduler_patience,scheduler_threshold,scheduler_cooldown,early_stopping_mode,early_stopping_patience,early_stopping_delta,val_loss,val_accuracy,computation_time,final_num_epochs,lr_reduction_epochs,log_filename
d2b8a63d8e08d5ea7294b7abc815b8ad,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.40386847604679155,89.07,347.5343728065491,38,"[27, 36]",training_log_d2b8a63d8e08d5ea7294b7abc815b8ad.json
433033294e990399adc654b651fe88b5,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",1e-05,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4465274563146755,88.69,348.8759546279907,27,"[20, 25]",training_log_433033294e990399adc654b651fe88b5.json
55faf658bc0e0b6b998017c1ebb6b68d,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",1e-05,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4225611220754683,88.46,406.00951075553894,31,"[14, 29]",training_log_55faf658bc0e0b6b998017c1ebb6b68d.json
f9f3d33fe0c418ae3be352f6c3a4b9ac,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",1e-05,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4228993555108389,88.39,245.5951840877533,23,"[10, 21]",training_log_f9f3d33fe0c418ae3be352f6c3a4b9ac.json
343ab6923b0cc072ca06d65e98a7b58a,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",1e-05,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4185103330814753,88.81,364.1327521800995,33,"[17, 31]",training_log_343ab6923b0cc072ca06d65e98a7b58a.json
f6387ea9c26377cb8800a51cfb5525d4,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",1e-05,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.41536312009308746,88.8,319.80862736701965,33,"[19, 31]",training_log_f6387ea9c26377cb8800a51cfb5525d4.json
644862e9cfa834ee87086a05dce5276e,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",1e-05,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4010472175232164,89.21,319.89812779426575,33,"[21, 31]",training_log_644862e9cfa834ee87086a05dce5276e.json
56c30850a3f8d1a74f055efe50e471bd,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",1e-05,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4158141522467891,88.65,272.5951898097992,30,"[20, 28]",training_log_56c30850a3f8d1a74f055efe50e471bd.json
10b4dd5ad56e7a9f9664d4e2f88d63e2,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",1e-05,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.40386847604679155,89.07,347.04596996307373,38,"[27, 36]",training_log_10b4dd5ad56e7a9f9664d4e2f88d63e2.json
650cfb9763edca694f82d8626a58c8d0,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0001,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4433945325832814,88.48,391.4464728832245,30,"[20, 28]",training_log_650cfb9763edca694f82d8626a58c8d0.json
dfa46741867a08f52d88cc2efeeff042,0.001,"[128, 64]","[0.1, 0.1]","[true, true]",0.0,16,0.01,5,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.37411872392445805,88.77,74.50851249694824,5,[],training_log_dfa46741867a08f52d88cc2efeeff042.json
45aa97e54ef79fcce12298315cd1bfd8,0.001,"[128, 64]","[0.1, 0.1]","[true, true]",0.0,16,0.1,5,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.392546183988452,88.38,73.2821877002716,5,[],training_log_45aa97e54ef79fcce12298315cd1bfd8.json
81f5fcf9951643fce2ae80bdc5186000,0.001,"[128, 64]","[0.1, 0.1]","[true, true]",0.0,32,0.01,5,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.37397375973030783,89.04,59.18763518333435,5,[],training_log_81f5fcf9951643fce2ae80bdc5186000.json
41da03ed3d6dacced3bdc0aef8134dcc,0.001,"[128, 64]","[0.1, 0.1]","[true, true]",0.0,32,0.1,5,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3793038071011202,88.89,58.365370988845825,5,[],training_log_41da03ed3d6dacced3bdc0aef8134dcc.json
4061856163ccf0e471828aba591b1fab,0.001,"[128, 64]","[0.1, 0.1]","[true, true]",0.0,64,0.01,5,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3718158115816724,89.2,52.56651759147644,5,[],training_log_4061856163ccf0e471828aba591b1fab.json
b8d2385cb7d9aab32dc55d5225e9fe3d,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0001,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4334653476305306,88.09,270.96101450920105,21,"[11, 19]",misc/training_log_b8d2385cb7d9aab32dc55d5225e9fe3d.json
e15c6f46b522618d85b27c726fc62315,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0001,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4220886393346059,88.49,358.96526551246643,33,"[21, 31]",misc/training_log_e15c6f46b522618d85b27c726fc62315.json
fd8a4c5a37ab94a9956ba4600a7d7070,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0001,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.41779598020933595,89.1,439.0043227672577,40,"[26, 38]",misc/training_log_fd8a4c5a37ab94a9956ba4600a7d7070.json
c52a588634e817d05890f31b47079729,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0001,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.419671559267363,88.14,221.8185956478119,23,"[15, 21]",misc/training_log_c52a588634e817d05890f31b47079729.json
51b0a10857188ed95800e6a1e645a481,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0001,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4090445638177501,88.83,342.4939272403717,35,"[26, 33]",misc/training_log_51b0a10857188ed95800e6a1e645a481.json
ca3cc03c4c41e05678c99c0bbd70b649,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0001,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4175166853621036,89.09,369.22892928123474,40,"[31, 38]",misc/training_log_ca3cc03c4c41e05678c99c0bbd70b649.json
7289b3edcb47b377c366ab42196e1845,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0001,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4038161273244061,88.78,350.01635456085205,38,"[24, 31, 36]",misc/training_log_7289b3edcb47b377c366ab42196e1845.json
63852d1f8feba04e93a2373b29aae87f,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.001,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4340671258641407,88.67,392.46245551109314,30,"[20, 28]",misc/training_log_63852d1f8feba04e93a2373b29aae87f.json
8a635d5597f72aea534b4566f35bc3ec,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.001,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.41480172874592247,88.74,365.17334961891174,28,"[13, 26]",misc/training_log_8a635d5597f72aea534b4566f35bc3ec.json
af4f506ba1458300713eb8ecebb6e290,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.001,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.433237938256488,88.73,303.7817783355713,28,"[21, 26]",misc/training_log_af4f506ba1458300713eb8ecebb6e290.json
8eb37a38940df63acad09aa79112805d,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.001,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4143703822701122,88.5,348.8050272464752,32,"[17, 30]",misc/training_log_8eb37a38940df63acad09aa79112805d.json
4b250d1ef1381c741f81020ff411b70a,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.001,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4243961286962412,88.51,332.91170477867126,33,"[20, 31]",misc/training_log_4b250d1ef1381c741f81020ff411b70a.json
3ff70cd939fc57c8ff676cf5ac3af661,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",1e-05,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4071030570104861,88.68,516.270914554596,45,"[20, 43]",misc/training_log_3ff70cd939fc57c8ff676cf5ac3af661.json
99ea2a25e7e760f75bb3678007db3b14,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",1e-05,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4535215824437789,86.61,257.962354183197,23,[21],misc/training_log_99ea2a25e7e760f75bb3678007db3b14.json
6c7cba3674dbde5d28ac07431604f3ad,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",1e-05,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.41366951281477693,87.81,226.85371327400208,23,[21],misc/training_log_6c7cba3674dbde5d28ac07431604f3ad.json
9ff217f129b1ce5ec3d9ddc3d0154e57,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",1e-05,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4261986873806662,87.34,410.668568611145,41,"[21, 39]",misc/training_log_9ff217f129b1ce5ec3d9ddc3d0154e57.json
64a016a621523a4a7835ed161b92e367,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",1e-05,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4031931495741953,88.23,315.36926436424255,34,"[21, 32]",misc/training_log_64a016a621523a4a7835ed161b92e367.json
02c5da8dc892de0fe2d4df5a4bf3008d,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.001,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.17542130914131168,94.92,255.0897135734558,31,"[17, 29]",misc/training_log_02c5da8dc892de0fe2d4df5a4bf3008d.json
345aa5c3cc11120796fd1d7dd4b2d556,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.001,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.177255304082285,95.06,391.5064949989319,50,"[38, 48]",misc/training_log_345aa5c3cc11120796fd1d7dd4b2d556.json
1647ffdcf5c65a0912fd8bafe273dddc,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.001,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.1782072092158885,94.96,423.40426802635193,54,"[36, 52]",misc/training_log_1647ffdcf5c65a0912fd8bafe273dddc.json
d570cc0c686b3f90273f5e554d6b284d,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.0,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.1891636767759919,94.29,565.0662913322449,47,"[27, 38, 45]",misc/training_log_d570cc0c686b3f90273f5e554d6b284d.json
bf5740b3144da7a17deeba42a33354e2,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.0,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.21788872413337232,93.71,477.7921233177185,40,[38],misc/training_log_bf5740b3144da7a17deeba42a33354e2.json
ef6e5894f193777e7a908a6e7ea3750e,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.0,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.17593511195478442,94.87,455.42241287231445,47,"[35, 45]",misc/training_log_ef6e5894f193777e7a908a6e7ea3750e.json
51b57cf75b0388a2927f7262e6bce24a,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.0,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.2063315127152033,94.04,318.8764226436615,33,[],misc/training_log_51b57cf75b0388a2927f7262e6bce24a.json
6405c77529753190d1d05ce4855ea1ac,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.0,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.17458640130319794,95.03,297.80634903907776,35,"[23, 33]",misc/training_log_6405c77529753190d1d05ce4855ea1ac.json
